rmp1,rmp2,rmp3,rmp4,rmp5,rmp6,rmp7,rmp8,rmp9,rmp10,rmp11,rmp12,rmp13,rmp14,rmp15,rmp16,rmp17,rmp18,rmp19,rmp20,rmp21,rmp22,rmp23,rmp24,rmp25,rmp26,rmp27,rmp28,rmp29,rmp30,rmp31,rmp32,rmp33,rmp34,rmp35,rmp36,rmp37,rmp38,rmp39,rmp40
0.000179301,0.000180836,0.000180867,0.000181076,0.000182114,0.000182575,0.000182086,0.000181563,0.000182553,0.000182986,0.000182475,0.000182336,0.000183483,0.000183527,0.000182584,0.000182962,0.000183869,0.000183349,0.000183303,0.000183133,0.00018401,0.000183615,0.000183528,0.00018457,0.000184456,0.000183889,0.000183678,0.00018448,0.000184795,0.000183889,0.00018392,0.000184914,0.000185167,0.00018489,0.000184669,0.000184561,0.000185068,0.000185309,0.000184772,0.00018484
0.00017887,0.000180325,0.000180305,0.000180585,0.00018153,0.000182111,0.000181492,0.000180858,0.00018207,0.000182421,0.000181915,0.000181866,0.000182952,0.000183036,0.000182065,0.000182478,0.000183303,0.000182794,0.000182748,0.00018267,0.000183448,0.000183091,0.000183075,0.000184041,0.000183976,0.000183372,0.000183248,0.000183973,0.000184237,0.000183283,0.000183372,0.000184356,0.000184662,0.00018442,0.000184103,0.000183982,0.0001844,0.000184782,0.000184206,0.000184319
0.000178449,0.00017984,0.000179845,0.000180001,0.000181047,0.00018162,0.000181048,0.000180338,0.000181504,0.000182055,0.000181455,0.0001813,0.000182428,0.000182418,0.000181578,0.000181962,0.000182813,0.000182273,0.000182258,0.000182155,0.000182876,0.000182559,0.000182515,0.000183559,0.000183375,0.000182871,0.000182714,0.000183457,0.000183777,0.000182798,0.000182891,0.000183865,0.000184143,0.000183866,0.00018357,0.000183532,0.000183888,0.000184272,0.000183655,0.000183867
0.00017779,0.000179333,0.000179223,0.000179565,0.000180459,0.000181097,0.000180469,0.000179885,0.000180966,0.000181533,0.000180843,0.000180734,0.000181938,0.000181929,0.000181057,0.000181472,0.000182332,0.000181725,0.000181746,0.000181629,0.000182396,0.000182078,0.000181974,0.000183016,0.000182938,0.000182388,0.000182232,0.000182918,0.000183306,0.000182188,0.000182302,0.000183309,0.000183682,0.000183336,0.000183034,0.000182991,0.0001834,0.000183764,0.000183229,0.000183323
0.000177122,0.00017879,0.000178793,0.000179078,0.00017994,0.000180562,0.000179901,0.000179477,0.000180499,0.000180926,0.00018047,0.000180196,0.000181423,0.000181419,0.000180541,0.000180987,0.00018179,0.000181202,0.000181219,0.000181071,0.00018192,0.000181513,0.000181436,0.000182478,0.000182457,0.000181899,0.000181697,0.000182488,0.000182754,0.000181621,0.000181847,0.000182836,0.000183119,0.000182807,0.000182495,0.000182427,0.000182889,0.000183244,0.000182688,0.000182844
0.000176571,0.000178265,0.000178267,0.000178546,0.000179471,0.000180019,0.000179407,0.000178903,0.00017999,0.000180386,0.000179877,0.000179756,0.000180976,0.000180833,0.000180008,0.000180459,0.00018125,0.000180699,0.000180686,0.000180544,0.00018136,0.000180937,0.000180919,0.000181936,0.000181897,0.000181304,0.000181089,0.000181926,0.000182087,0.000181132,0.000181272,0.000182206,0.000182666,0.000182329,0.00018197,0.000181931,0.000182442,0.000182619,0.000182153,0.00018235
0.000176203,0.000177806,0.000177726,0.000177965,0.000178956,0.000179538,0.000178865,0.000178385,0.000179458,0.000179785,0.0001794,0.000179174,0.000180456,0.00018044,0.000179468,0.000179934,0.000180684,0.000180122,0.00018014,0.000180035,0.000180907,0.000180523,0.000180449,0.000181332,0.000181398,0.000180876,0.000180612,0.000181373,0.000181708,0.000180586,0.000180655,0.000181707,0.000182137,0.000181757,0.000181472,0.000181394,0.000181899,0.000182124,0.000181655,0.000181765
0.000175661,0.000177299,0.000177247,0.000177435,0.000178441,0.000179016,0.000178373,0.000177958,0.000178949,0.000179276,0.000178858,0.000178678,0.000179905,0.000179853,0.000178993,0.000179433,0.000180198,0.000179628,0.000179602,0.000179588,0.000180377,0.000179913,0.00017986,0.000180965,0.000180941,0.000180266,0.000180049,0.000180872,0.000181188,0.000180065,0.0001802,0.000181263,0.000181628,0.000181265,0.000180968,0.000180835,0.000181319,0.000181652,0.000181164,0.000181246
0.00017512,0.000176764,0.000176643,0.000176992,0.000177908,0.000178492,0.000177916,0.000177408,0.000178389,0.000178752,0.000178317,0.000178151,0.000179386,0.000179456,0.000178448,0.00017893,0.00017972,0.000179165,0.000179138,0.00017903,0.000179859,0.000179476,0.000179376,0.000180417,0.000180452,0.000179745,0.000179526,0.000180391,0.000180679,0.000179522,0.000179654,0.000180708,0.000181126,0.000180787,0.000180462,0.000180392,0.000180804,0.000181145,0.000180681,0.000180745
0.000174566,0.000176294,0.000176161,0.000176368,0.000177461,0.000177982,0.000177312,0.000176877,0.000177939,0.000178277,0.000177794,0.000177621,0.000178858,0.000178911,0.00017789,0.000178442,0.000179225,0.000178611,0.000178614,0.000178609,0.000179307,0.000178945,0.000178815,0.000179917,0.000179889,0.000179227,0.00017904,0.000179883,0.000180255,0.000179072,0.000179046,0.000180204,0.000180583,0.000180299,0.000179996,0.000179859,0.000180379,0.000180583,0.000180084,0.0001802
0.000174185,0.000175771,0.000175643,0.000175924,0.000176866,0.000177471,0.000176841,0.000176245,0.000177315,0.000177814,0.00017726,0.000177165,0.00017834,0.000178417,0.00017743,0.000177927,0.000178717,0.000178104,0.00017806,0.000178065,0.000178822,0.000178421,0.000178299,0.000179376,0.000179398,0.000178734,0.000178507,0.000179328,0.000179604,0.000178473,0.000178592,0.000179718,0.000180103,0.000179709,0.00017945,0.000179264,0.000179704,0.000180113,0.000179532,0.000179683
0.000173368,0.000175259,0.000175059,0.000175333,0.000176397,0.000176947,0.000176384,0.000175848,0.00017687,0.00017727,0.000176761,0.000176646,0.000177843,0.000177918,0.000176884,0.000177364,0.000178211,0.000177593,0.000177521,0.000177534,0.000178341,0.000177944,0.00017782,0.000178867,0.000178823,0.00017819,0.000178017,0.000178782,0.000179125,0.000177989,0.000178111,0.000179177,0.000179496,0.000179177,0.000178899,0.000178711,0.000179328,0.000179579,0.000178969,0.00017914
0.000172651,0.000174718,0.00017453,0.000174838,0.000175855,0.000176432,0.000175854,0.000175303,0.00017641,0.0001769,0.000176237,0.000176084,0.000177337,0.000177373,0.000176372,0.000176863,0.000177707,0.000177072,0.00017707,0.000177016,0.000177782,0.000177383,0.000177324,0.000178353,0.000178296,0.000177669,0.000177437,0.000178263,0.000178601,0.0001775,0.000177602,0.000178589,0.000178996,0.000178658,0.00017843,0.000178277,0.000178765,0.000179063,0.000178529,0.000178664
0.000172101,0.000174258,0.000173985,0.000174295,0.000175371,0.000175933,0.000175318,0.000174799,0.000175878,0.000176302,0.000175825,0.000175537,0.000176841,0.000176926,0.000175825,0.000176378,0.000177174,0.000176581,0.00017649,0.000176484,0.000177363,0.00017698,0.000176811,0.000177783,0.000177857,0.000177175,0.00017689,0.000177741,0.000178133,0.000176931,0.00017713,0.000178026,0.000178537,0.000178107,0.00017789,0.000177711,0.000178282,0.000178535,0.000177917,0.000178088
0.000171689,0.000173721,0.000173516,0.00017383,0.000174831,0.000175392,0.000174816,0.000174232,0.00017532,0.000175705,0.000175248,0.000175083,0.000176281,0.000176329,0.000175296,0.000175858,0.000176599,0.000176098,0.000175991,0.00017588,0.000176838,0.000176403,0.000176276,0.000177339,0.000177294,0.000176531,0.000176376,0.000177292,0.000177608,0.00017646,0.000176631,0.000177481,0.000177995,0.000177601,0.000177396,0.000177179,0.000177793,0.000177996,0.000177472,0.000177493
0.000171176,0.000173231,0.000172994,0.000173273,0.000174339,0.000174924,0.000174307,0.000173698,0.000174905,0.000175261,0.000174685,0.000174496,0.000175808,0.000175782,0.000174864,0.000175332,0.000176049,0.000175555,0.000175393,0.000175367,0.000176274,0.000175832,0.000175774,0.00017687,0.000176777,0.000176036,0.000175858,0.000176734,0.000177009,0.000175959,0.000176074,0.000176949,0.000177439,0.000177016,0.000176856,0.000176616,0.000177158,0.000177463,0.000176926,0.000176964
0.000170495,0.00017268,0.000172463,0.000172733,0.000173778,0.000174347,0.000173738,0.000173178,0.000174367,0.000174695,0.000174133,0.000173947,0.000175355,0.000175325,0.000174295,0.000174829,0.000175561,0.000175081,0.000174839,0.00017489,0.000175758,0.000175354,0.000175243,0.000176343,0.000176296,0.000175533,0.000175349,0.00017624,0.000176535,0.000175415,0.000175461,0.000176396,0.000176914,0.00017651,0.00017638,0.000176173,0.000176666,0.000176873,0.000176408,0.000176523
0.000169866,0.000172119,0.000171878,0.000172156,0.000173275,0.000173776,0.000173199,0.000172676,0.00017377,0.000174189,0.000173651,0.000173471,0.00017485,0.000174765,0.000173751,0.000174309,0.000175074,0.000174536,0.000174355,0.000174403,0.000175288,0.000174765,0.000174705,0.000175834,0.000175777,0.000175006,0.000174789,0.00017571,0.000176096,0.000174924,0.000174863,0.000175824,0.000176393,0.000176062,0.000175756,0.000175632,0.000176172,0.000176359,0.000175873,0.000176029
0.000169347,0.00017163,0.000171425,0.000171677,0.000172802,0.000173266,0.000172681,0.000172117,0.000173291,0.000173738,0.00017313,0.000172942,0.000174352,0.000174203,0.000173241,0.000173802,0.000174515,0.00017402,0.000173879,0.000173913,0.000174822,0.00017423,0.000174172,0.000175287,0.000175367,0.000174433,0.000174316,0.000175195,0.000175432,0.000174401,0.000174389,0.000175342,0.000175869,0.000175487,0.000175272,0.000175076,0.000175674,0.000175933,0.000175384,0.000175435
0.000169609,0.000171104,0.000170911,0.000171156,0.000172311,0.00017277,0.000172093,0.000171665,0.000172795,0.000173155,0.000172578,0.000172444,0.000173752,0.000173663,0.000172692,0.000173293,0.00017401,0.00017353,0.000173335,0.000173345,0.000174275,0.000173779,0.000173696,0.000174764,0.000174822,0.000173941,0.000173812,0.000174641,0.000174936,0.000173926,0.000173796,0.000174865,0.000175318,0.000174926,0.000174704,0.000174514,0.000175122,0.000175412,0.000174855,0.000174918
0.000168899,0.00017056,0.00017032,0.000170608,0.000171794,0.000172311,0.000171663,0.00017103,0.00017221,0.000172659,0.000172011,0.000171874,0.000173231,0.000173191,0.000172175,0.000172747,0.000173553,0.000173033,0.000172732,0.000172832,0.000173742,0.000173172,0.000173045,0.000174141,0.000174257,0.000173426,0.000173271,0.000174124,0.000174439,0.000173476,0.000173268,0.0001743,0.000174805,0.000174389,0.000174152,0.00017402,0.000174586,0.000174867,0.000174345,0.000174317
0.000168381,0.000170077,0.000169813,0.000170057,0.000171253,0.000171757,0.000171141,0.000170443,0.000171636,0.000172109,0.000171496,0.000171312,0.000172738,0.000172693,0.000171644,0.000172176,0.000173018,0.000172439,0.000172298,0.000172299,0.000173236,0.000172672,0.000172509,0.00017367,0.00017373,0.000172877,0.00017269,0.000173565,0.000173949,0.000172898,0.000172767,0.000173832,0.000174363,0.000173904,0.000173627,0.000173499,0.000174154,0.000174373,0.000173837,0.000173812
0.000167931,0.000169511,0.000169331,0.000169568,0.000170738,0.00017131,0.00017059,0.000170007,0.000171115,0.000171661,0.000170974,0.000170736,0.000172256,0.000172179,0.000171131,0.000171623,0.000172499,0.000171931,0.000171818,0.000171749,0.000172723,0.000172183,0.000172009,0.000173177,0.000173175,0.000172294,0.000172144,0.000173058,0.00017345,0.000172276,0.000172277,0.000173268,0.000173903,0.000173365,0.000173109,0.000172944,0.000173575,0.000173878,0.000173236,0.000173261
0.00016724,0.00016908,0.000168773,0.000169093,0.000170221,0.000170761,0.000170013,0.000169377,0.000170586,0.000171127,0.00017041,0.000170246,0.000171811,0.000171642,0.000170566,0.00017112,0.00017198,0.000171317,0.000171283,0.000171272,0.000172139,0.000171648,0.000171495,0.000172642,0.000172707,0.000171813,0.000171622,0.000172504,0.000172936,0.000171737,0.000171757,0.0001728,0.000173319,0.000172843,0.000172617,0.000172464,0.000172946,0.000173289,0.000172818,0.000172658
0.000166574,0.000168424,0.00016826,0.000168527,0.000169713,0.000170237,0.000169483,0.00016894,0.000170145,0.000170674,0.000169856,0.000169757,0.000171222,0.000171156,0.000170047,0.0001706,0.000171469,0.000170768,0.000170737,0.000170712,0.000171564,0.000171136,0.000171028,0.000172136,0.000172166,0.000171283,0.000171099,0.000171952,0.00017236,0.000171204,0.000171228,0.000172331,0.000172769,0.000172327,0.000172068,0.000171912,0.000172515,0.000172736,0.000172332,0.000172196
0.000165885,0.000167965,0.000167756,0.000167968,0.000169199,0.000169771,0.000168928,0.000168373,0.000169621,0.000170077,0.000169283,0.000169193,0.000170696,0.000170548,0.000169507,0.000170001,0.000170931,0.000170244,0.000170241,0.000170239,0.000171029,0.000170595,0.000170407,0.00017159,0.000171675,0.00017074,0.000170578,0.000171468,0.00017183,0.000170676,0.00017063,0.000171746,0.000172179,0.000171781,0.000171512,0.000171387,0.000171886,0.000172269,0.000171647,0.000171685
0.000166316,0.000167348,0.000167214,0.0001675,0.000168691,0.000169246,0.000168395,0.000167943,0.000169125,0.000169613,0.000168844,0.000168609,0.000170162,0.000169997,0.000168976,0.000169519,0.000170395,0.000169682,0.000169646,0.000169681,0.000170546,0.000170023,0.000169878,0.00017112,0.000171123,0.00017021,0.000169989,0.000170976,0.000171387,0.000170146,0.000170085,0.000171173,0.000171689,0.000171232,0.000170921,0.000170802,0.000171531,0.000171728,0.000171089,0.000171125
0.000165728,0.000166931,0.000166664,0.000166962,0.000168198,0.00016874,0.000167803,0.000167396,0.000168549,0.000169138,0.000168258,0.000168116,0.000169653,0.000169509,0.000168422,0.00016899,0.000169923,0.000169119,0.000169187,0.000169168,0.000170012,0.000169602,0.000169452,0.000170493,0.000170603,0.000169702,0.000169452,0.000170407,0.000170797,0.000169636,0.000169555,0.000170642,0.000171187,0.000170727,0.000170433,0.000170239,0.000170948,0.000171166,0.000170517,0.000170597
0.000165301,0.000166446,0.000166093,0.000166241,0.000167645,0.00016816,0.000167376,0.000166848,0.000168067,0.000168586,0.000167756,0.000167561,0.000169111,0.000169005,0.000167949,0.000168529,0.000169382,0.000168593,0.000168641,0.000168676,0.000169576,0.000168982,0.000168917,0.00017004,0.00017007,0.000169108,0.000168928,0.000169877,0.000170262,0.000169065,0.000169111,0.000170139,0.000170649,0.000170276,0.000169902,0.000169757,0.000170312,0.000170678,0.000169983,0.000170063
0.000164707,0.000165803,0.000165564,0.000165717,0.000167111,0.000167693,0.000166831,0.000166225,0.000167529,0.000167986,0.00016715,0.000166965,0.000168571,0.000168535,0.00016741,0.000167982,0.000168814,0.000168086,0.000168099,0.00016811,0.00016904,0.000168477,0.000168395,0.000169559,0.000169516,0.00016861,0.000168381,0.000169368,0.000169754,0.000168565,0.000168479,0.000169605,0.000170153,0.000169667,0.000169381,0.000169293,0.000169788,0.000170098,0.000169522,0.00016949
0.00016425,0.000165312,0.000164987,0.00016527,0.00016659,0.00016714,0.000166292,0.000165716,0.00016697,0.00016742,0.000166558,0.000166475,0.000168033,0.000168032,0.000166872,0.000167536,0.000168298,0.000167495,0.000167548,0.000167565,0.00016852,0.000167953,0.000167829,0.000169001,0.000169016,0.000168102,0.000167822,0.000168809,0.000169306,0.000167968,0.00016791,0.000169122,0.000169628,0.000169201,0.000168849,0.00016873,0.000169287,0.000169594,0.000169087,0.000169033
0.000163791,0.000164763,0.000164349,0.000164727,0.000166108,0.000166611,0.000165772,0.000165196,0.000166486,0.000166968,0.00016606,0.000165909,0.000167517,0.000167428,0.00016637,0.000166937,0.000167631,0.000167029,0.000166897,0.000167037,0.000167905,0.000167436,0.000167305,0.000168457,0.000168424,0.00016752,0.000167381,0.000168314,0.000168831,0.000167451,0.000167408,0.000168544,0.000169066,0.000168743,0.000168316,0.000168234,0.000168846,0.000169105,0.000168469,0.000168482
0.000163304,0.000164171,0.000163923,0.00016425,0.00016558,0.000166174,0.00016528,0.000164669,0.000165961,0.000166403,0.000165504,0.000165352,0.000166978,0.000166903,0.000165764,0.000166422,0.000167173,0.000166468,0.000166403,0.000166519,0.000167262,0.000166838,0.000166773,0.000167862,0.000167907,0.000166997,0.000166854,0.000167769,0.000168301,0.000166872,0.000166881,0.00016803,0.000168512,0.000168093,0.000167789,0.000167612,0.000168223,0.000168539,0.000167918,0.000167936
0.000162801,0.000163756,0.000163375,0.000163624,0.000165026,0.000165594,0.000164752,0.000164117,0.000165427,0.000165846,0.000165044,0.000164785,0.000166381,0.000166335,0.000165178,0.000165892,0.000166672,0.000165971,0.000165852,0.000165991,0.000166734,0.000166334,0.0001663,0.000167386,0.000167431,0.000166498,0.000166213,0.000167236,0.00016764,0.000166398,0.000166316,0.000167422,0.000168003,0.000167538,0.000167295,0.000167095,0.000167676,0.000167932,0.0001674,0.000167403
0.000162236,0.00016317,0.000162837,0.000163098,0.000164486,0.000164982,0.000164137,0.000163543,0.000164805,0.00016532,0.000164525,0.000164331,0.000165972,0.000165875,0.000164655,0.000165364,0.000166121,0.00016539,0.000165326,0.000165429,0.000166252,0.000165777,0.000165768,0.000166839,0.000166841,0.000165974,0.000165717,0.000166757,0.000167164,0.000165846,0.00016576,0.000166992,0.000167469,0.000167049,0.000166684,0.000166511,0.000167142,0.000167466,0.000166836,0.000166938
0.000161661,0.000162761,0.000162313,0.000162545,0.000163923,0.000164395,0.000163605,0.000162956,0.000164327,0.000164801,0.000163935,0.000163687,0.000165365,0.000165329,0.000164162,0.000164831,0.000165533,0.000164919,0.000164744,0.000164884,0.000165782,0.000165238,0.00016515,0.000166333,0.000166319,0.00016537,0.000165168,0.000166145,0.000166673,0.000165234,0.000165253,0.000166432,0.000167025,0.000166474,0.000166131,0.000166059,0.000166619,0.000166861,0.000166229,0.000166392
0.000161163,0.000162106,0.000161711,0.000162068,0.000163395,0.000163941,0.000163047,,0.000163718,0.000164283,0.000163339,0.000163175,0.000164839,0.000164762,0.000163522,0.000164247,0.000165132,0.000164361,0.000164191,0.000164358,0.000165245,0.00016472,0.00016462,0.000165748,0.000165789,0.000164836,0.000164628,0.000165665,0.000166145,0.000164752,0.000164679,0.000165879,0.000166492,0.000165841,0.000165584,0.000165326,0.000166015,0.000166315,0.00016573,0.000165848
0.000160568,0.000161632,,,0.00016277,0.000163445,0.000162553,,0.000163212,0.000163794,,,0.000164302,0.000164236,,0.00016376,0.00016464,0.00016381,0.000163603,0.000163875,0.000164678,0.000164168,0.000164041,0.000165275,0.000165344,0.000164275,,0.00016507,0.000165556,,,0.00016533,0.000165896,0.000165277,0.000165028,,0.000165613,0.000165708,0.00016521,0.000165582
,0.000161066,,,0.000162251,0.000162904,,,0.00016269,0.00016329,,,0.00016382,0.000163663,,,0.000164082,,,,0.000164225,,,0.00016473,0.000164796,,,0.000164503,0.000165033,,,0.00016476,0.000165326,,,,0.000164916,0.000165197,,
,,,,,0.00016241,,,,0.000162724,,,0.000163242,,,,0.000163559,,,,0.000163631,,,0.000164254,0.000164251,,,,0.000164458,,,,0.000164837,,,,,,,
