rmp1,rmp2,rmp3,rmp4,rmp5,rmp6,rmp7,rmp8,rmp9,rmp10,rmp11,rmp12,rmp13,rmp14,rmp15,rmp16,rmp17,rmp18,rmp19,rmp20,rmp21,rmp22,rmp23,rmp24,rmp25,rmp26,rmp27,rmp28,rmp29,rmp30,rmp31,rmp32,rmp33,rmp34,rmp35,rmp36,rmp37,rmp38,rmp39
0.000199794,0.000201211,0.000201326,0.000202143,0.00020366,0.000203336,0.00020176,0.000202444,0.000203571,0.000203265,0.00020308,0.000203216,0.00020416,0.000203185,0.000203285,0.000203966,0.000204224,0.000203255,0.000203209,0.000203579,0.00020365,0.000203234,0.000204019,0.000204748,0.000204827,0.000204434,0.000204309,0.000206228,0.000204653,0.000204311,0.000204263,0.000204922,0.000204952,0.000204857,0.000204491,0.000205083,0.00020539,0.000205441,0.000204529
0.000200142,0.00020175,0.000201783,0.000202677,0.000204177,0.000203866,0.000202285,0.000202915,0.000204175,0.000203852,0.000203575,0.000203722,0.000204608,0.000203614,0.000203728,0.000204435,0.000204704,0.000203698,0.000203711,0.000204065,0.000204123,0.000203777,0.000204666,0.000205216,0.000205334,0.000205025,0.000204749,0.000206653,0.000205091,0.000204795,0.000204729,0.000205447,0.000205469,0.000205365,0.000204978,0.000205603,0.000205782,0.00020593,0.000205097
0.000200667,0.000202223,0.000202333,0.000203197,0.000204776,0.000204386,0.000202707,0.000203485,0.000204627,0.000204358,0.000204071,0.000204206,0.000205218,0.000204339,0.000204233,0.000204987,0.000205195,0.000204196,0.000204206,0.000204595,0.000204668,0.000204257,0.00020516,0.000205755,0.000205836,0.000205483,0.000205264,0.000207236,0.000205644,0.000205263,0.000205225,0.000205959,0.000205959,0.000205883,0.000205449,0.000206094,0.000206311,0.000206456,0.000205611
0.000201159,0.000202726,0.000202833,0.000203763,0.000205287,0.000204937,0.000203138,0.000203947,0.000205113,0.000204866,0.000204651,0.00020469,0.00020567,0.000204713,0.000204756,0.00020548,0.000205724,0.000204715,0.000204652,0.000205136,0.00020518,0.000204738,0.000205585,0.000206267,0.000206376,0.000206022,0.000205701,0.000207697,0.000206113,0.000205754,0.000205688,0.000206433,0.000206499,0.000206447,0.000205919,0.000206651,0.000206917,0.000206964,0.000206079
0.000201595,0.000203365,0.000203296,0.000204263,0.000205854,0.000205479,0.000203665,0.000204423,0.000205699,0.000205446,0.00020505,0.000205236,0.000206186,0.000205154,0.000205302,0.000206037,0.000206164,0.000205156,0.000205266,0.000205629,0.000205675,0.000205245,0.00020611,0.000206773,0.000206846,0.000206441,0.000206254,0.000208231,0.000206598,0.000206267,0.000206212,0.000206976,0.000206992,0.000206983,0.000206499,0.000207076,0.000207397,0.000207435,0.000206621
0.00020214,0.000203827,0.000203935,0.000204722,0.000206373,0.000205987,0.000204223,0.00020491,0.000206195,0.000205922,0.000205522,0.000205827,0.000206733,0.000205624,0.000205824,0.00020655,0.000206738,0.00020565,0.000205783,0.000206121,0.000206284,0.000205753,0.000206569,0.000207301,0.000207484,0.000206969,0.000206818,0.00020875,0.000207161,0.000206757,0.000206684,0.000207398,0.000207546,0.000207425,0.000206957,0.000207676,0.000207902,0.00020792,0.000207107
0.000202585,0.000204285,0.000204364,0.000205326,0.000206893,0.000206416,0.000204683,0.000205428,0.000206784,0.000206468,0.00020607,0.000206374,0.000207252,0.000206206,0.000206321,0.000207064,0.000207416,0.000206211,0.00020625,0.000206631,0.000206716,0.000206258,0.000207115,0.000207863,0.000207924,0.000207446,0.000207346,0.000209298,0.000207622,0.000207276,0.000207218,0.00020803,0.000207999,0.000207861,0.000207616,0.00020836,0.000208435,0.000208454,0.000207643
0.000203192,0.000204755,0.000204915,0.000205814,0.000207436,0.000206909,0.000205212,0.00020599,0.000207325,0.000207001,0.000206618,0.000206864,0.000207806,0.00020673,0.000206789,0.000207605,0.000207855,0.000206719,0.000206743,0.00020711,0.000207133,0.000206793,0.000207608,0.00020837,0.000208534,0.000207915,0.000207875,0.000209917,0.000208236,0.000207741,0.000207745,0.000208525,0.000208521,0.000208447,0.000208094,0.00020879,0.000208981,0.000209015,0.000208159
0.000203682,0.000205283,0.000205434,0.00020634,0.00020796,0.000207527,0.000205788,0.000206508,0.000207846,0.000207493,0.000207074,0.000207311,0.00020832,0.000207123,0.000207353,0.000208135,0.000208406,0.000207252,0.00020728,0.000207606,0.00020774,0.000207287,0.000208129,0.000209039,0.000208989,0.000208467,0.000208368,0.000210428,0.000208791,0.000208316,0.000208236,0.000209104,0.000209061,0.000208886,0.000208613,0.000209232,0.000209414,0.000209489,0.000208697
0.000204099,0.000205805,0.00020595,0.000206938,0.000208508,0.000208096,0.000206197,0.000207049,0.00020846,0.000208078,0.00020754,0.000207833,0.000208807,0.000207559,0.000207768,0.000208679,0.000208862,0.0002077,0.000207788,0.000208129,0.000208293,0.000207844,0.000208734,0.0002096,0.000209596,0.000208916,0.000208851,0.000211012,0.000209276,0.000208834,0.000208775,0.000209641,0.000209561,0.000209498,0.00020914,0.000209841,0.000209998,0.000210021,0.000209177
0.000204606,0.000206341,0.00020647,0.000207456,0.000209057,0.000208592,0.000206819,0.000207664,0.000208943,0.000208663,0.000208186,0.000208439,0.000209355,0.000208172,0.000208248,0.000209227,0.000209401,0.000208221,0.000208239,0.000208619,0.000208742,0.000208312,0.000209223,0.000210144,0.000210016,0.0002094,0.000209369,0.000211487,0.000209798,0.00020936,0.000209398,0.000210163,0.000210101,0.000209996,0.000209662,0.000210313,0.000210441,0.0002105,0.000209729
0.000205104,0.000206913,0.00020695,0.000208031,0.000209548,0.000209153,0.000207329,0.00020814,0.000209493,0.000209148,0.000208731,0.000208996,0.000209916,0.00020872,0.000208741,0.000209746,0.000209989,0.000208767,0.000208704,0.000209217,0.00020927,0.000208826,0.000209727,0.000210677,0.0002106,0.000209906,0.00020999,0.000212035,0.000210267,0.000209836,0.000209848,0.00021068,0.000210578,0.000210517,0.000210209,0.000210884,0.000211039,0.000211066,0.000210182
0.000205685,0.000207411,0.00020747,0.000208535,0.000210152,0.000209639,0.000207804,0.000208588,0.000210036,0.000209774,0.000209204,0.000209563,0.000210537,0.000209221,0.000209257,0.000210251,0.000210491,0.000209271,0.000209313,0.000209781,0.000209744,0.000209334,0.000210294,0.000211222,0.000211147,0.000210522,0.000210458,0.000212647,0.000210877,0.000210414,0.000210414,0.000211221,0.000211064,0.000211061,0.000210694,0.00021128,0.000211622,0.000211585,0.00021075
0.000206273,0.000208014,0.000208072,0.000209088,0.00021074,0.000210202,0.000208317,0.000209208,0.000210655,0.000210258,0.000209723,0.000210054,0.000211072,0.000209681,0.000209881,0.000210831,0.000211028,0.000209786,0.000209849,0.000210263,0.000210262,0.000209912,0.000210811,0.000211762,0.000211655,0.000210927,0.000210932,0.000213157,0.000211388,0.000210868,0.000210909,0.000211838,0.000211637,0.000211598,0.000211103,0.00021192,0.000212087,0.000212078,0.000211247
0.000206776,0.000208504,0.000208595,0.000209587,0.000211275,0.000210797,0.000208771,0.000209762,0.000211158,0.000210734,0.000210209,0.000210677,0.00021163,0.000210192,0.000210496,0.000211463,0.000211663,0.000210359,0.000210361,0.000210831,0.000210839,0.00021044,0.000211414,0.000212336,0.000212212,0.00021148,0.000211429,0.000213665,0.000212095,0.000211467,0.000211432,0.000212324,0.000212223,0.000212171,0.000211703,0.000212402,0.000212591,0.000212632,0.000211753
0.00020723,0.000209025,0.000209213,0.000210238,0.000211808,0.00021134,0.000209427,0.000210285,0.000211635,0.000211376,0.00021072,0.000211225,0.000212221,0.000210722,0.00021091,0.000211968,0.000212149,0.000210861,0.000210884,0.00021132,0.000211344,0.000210942,0.000212007,0.000212777,0.000212721,0.000211843,0.000212021,0.000214278,0.000212554,0.000212019,0.000211989,0.000212906,0.000212826,0.000212634,0.000212281,0.00021293,0.000213235,0.000213145,0.000212238
0.000207871,0.000209539,0.000209712,0.000210713,0.000212476,0.00021187,0.000209928,0.000210788,0.000212194,0.000211919,0.000211263,0.000211785,0.000212856,0.000211241,0.000211398,0.00021257,0.00021269,0.000211402,0.00021144,0.000211877,0.000211864,0.000211479,0.000212528,0.000213359,0.000213238,0.000212356,0.000212588,0.000214931,0.000213131,0.000212514,0.000212527,0.000213466,0.000213332,0.000213142,0.000212763,0.000213496,0.000213702,0.000213677,0.00021283
0.000208571,0.000210123,0.00021019,0.000211312,0.000213036,0.000212514,0.000210582,0.000211343,0.000212735,0.000212431,0.000211816,0.000212284,0.000213367,0.000211794,0.000211894,0.000213116,0.000213249,0.000211896,0.000211948,0.000212494,0.000212461,0.000212032,0.000213065,0.000213959,0.0002138,0.000212916,0.000213071,0.000215395,0.000213636,0.000212975,0.00021314,0.000213974,0.000213963,0.000213647,0.000213187,0.000214056,0.000214188,0.000214256,0.000213373
0.000209025,0.000210655,0.000210743,0.000211822,0.000213673,0.000213061,0.000211123,0.000211783,0.000213363,0.000213006,0.000212373,0.000212876,0.000213892,0.000212328,0.000212434,0.000213629,0.000213755,0.000212473,0.000212493,0.000213078,0.000213011,0.000212566,0.000213553,0.00021457,0.000214394,0.000213457,0.000213691,0.000216063,0.000214206,0.000213595,0.00021362,0.000214518,0.000214519,0.000214257,0.000213901,0.000214691,0.000214702,0.000214823,0.000213849
0.000209613,0.000211229,0.000211294,0.000212439,0.000214221,0.000213586,0.000211639,0.000212322,0.000213923,0.000213554,0.000212832,0.0002135,0.000214412,0.000212783,0.000212973,0.000214184,0.000214228,0.000212994,0.000213072,0.00021355,0.000213588,0.00021314,0.000214088,0.000215143,0.000214878,0.000213969,0.000214208,0.000216513,0.000214796,0.000214142,0.000214138,0.00021506,0.000214991,0.000214707,0.000214224,0.000215238,0.000215305,0.000215383,0.000214321
0.000210183,0.000211786,0.000211821,0.000212956,0.000214753,0.000214229,0.000212142,0.000212984,0.00021447,0.000214132,0.000213366,0.00021408,0.000214955,0.000213431,0.000213464,0.000214788,0.000214805,0.000213496,0.000213534,0.000214131,0.000214115,0.000213652,0.000214681,0.000215727,0.000215498,0.00021453,0.000214836,0.000217139,0.000215302,0.000214728,0.000214635,0.000215587,0.000215483,0.000215229,0.00021487,0.000215718,0.000215914,0.000215916,0.000214942
0.0002107,0.000212285,0.000212307,0.000213532,0.000215335,0.000214846,0.00021274,0.000213586,0.000215032,0.000214678,0.000214084,0.000214595,0.000215546,0.000213965,0.000214009,0.000215318,0.000215398,0.000214115,0.000214085,0.000214697,0.000214683,0.000214176,0.000215192,0.000216187,0.000216107,0.000215135,0.000215314,0.000217729,0.000215959,0.000215199,0.00021521,0.000216133,0.000216046,0.000215876,0.000215432,0.00021622,0.000216427,0.000216484,0.000215523
0.000211299,0.000212848,0.000212914,0.000214023,0.000215941,0.000215421,0.000213293,0.000214138,0.000215633,0.000215281,0.000214618,0.000215254,0.000216188,0.000214531,0.000214609,0.000215852,0.00021593,0.000214612,0.00021472,0.000215272,0.000215244,0.000214716,0.000215784,0.000216724,0.000216672,0.000215644,0.000215821,0.000218407,0.000216468,0.000215764,0.000215712,0.000216739,0.000216584,0.000216457,0.000216016,0.000216739,0.000217023,0.000217006,0.000216083
0.000211851,0.000213482,0.000213485,0.000214748,0.000216521,0.000216103,0.000213856,0.000214721,0.000216218,0.000215899,0.000215164,0.00021576,0.000216676,0.000214986,0.000215205,0.000216393,0.000216579,0.000215211,0.000215312,0.000215831,0.000215794,0.000215243,0.000216367,0.000217461,0.000217149,0.000216196,0.000216397,0.000218852,0.000217101,0.000216272,0.0002163,0.000217351,0.000217149,0.000217012,0.00021655,0.00021734,0.0002176,0.000217581,0.000216626
0.000212495,0.000213998,0.000214028,0.000215192,0.000217138,0.000216671,0.000214386,0.000215252,0.000216788,0.0002164,0.000215725,0.000216369,0.00021732,0.000215529,0.000215739,0.000216971,0.000216976,0.000215746,0.000215865,0.000216395,0.000216327,0.00021575,0.000216861,0.000217967,0.000217699,0.000216758,0.000216978,0.000219481,0.000217678,0.000216853,0.000216926,0.000217794,0.000217748,0.000217494,0.000217092,0.00021782,0.00021812,0.000218113,0.000217221
0.000213158,0.00021457,0.00021472,0.000215899,0.000217656,0.000217194,0.000214918,0.000215844,0.000217399,0.00021698,0.000216264,0.000216895,0.000217946,0.000216128,0.000216274,0.00021764,0.000217656,0.000216285,0.000216421,0.000216972,0.000216903,0.00021631,0.000217498,0.000218543,0.00021833,0.000217259,0.00021754,0.000220107,0.000218115,0.000217358,0.000217474,0.000218467,0.000218368,0.000217998,0.000217661,0.00021841,0.000218711,0.000218666,0.000217722
0.00021382,0.000215214,0.000215303,0.00021644,0.000218352,0.000217666,0.000215545,0.000216493,0.000217928,0.000217597,0.000216831,0.000217434,0.000218493,0.000216632,0.000216844,0.000218219,0.000218208,0.000216873,0.000216964,0.000217507,0.000217544,0.000216878,0.000217976,0.00021908,0.000218966,0.000217814,0.000218056,0.000220686,0.000218759,0.000217959,0.000217959,0.000219062,0.000218991,0.00021856,0.0002182,0.000218932,0.00021912,0.000219165,0.000218256
0.000214374,0.000215765,0.000215931,0.000216921,0.00021901,0.000218293,0.000216094,0.00021699,0.000218557,0.000218185,0.000217365,0.00021806,0.000219103,0.000217206,0.000217344,0.000218798,0.000218842,0.000217461,0.000217598,0.000217993,0.000218069,0.000217465,0.000218582,0.000219625,0.000219544,0.000218269,0.000218587,0.000221413,0.000219305,0.000218512,0.000218597,0.000219563,0.000219645,0.000219064,0.00021884,0.000219568,0.000219822,0.000219721,0.000218846
0.00021495,0.000216417,0.00021642,0.000217532,0.000219542,0.000218921,0.000216656,0.000217648,0.000219249,0.000218736,0.000217978,0.000218667,0.000219663,0.00021774,0.000217895,0.000219397,0.000219393,0.000218012,0.000218089,0.000218714,0.000218642,0.000218054,0.000219218,0.00022032,0.000220086,0.000218939,0.000219187,0.000221982,0.000219848,0.000219162,0.000219091,0.000220161,0.000220113,0.00021972,0.000219377,0.000220107,0.00022031,0.000220368,0.000219415
0.000215525,0.000216933,0.000217116,0.000218103,0.000220145,0.000219523,0.000217263,0.000218165,0.000219728,0.000219386,0.000218511,0.000219218,0.000220247,0.000218265,0.000218466,0.000220018,0.000220067,0.000218596,0.000218642,0.000219274,0.000219125,0.00021863,0.000219811,0.000220872,0.000220646,0.000219442,0.000219847,0.000222549,0.000220384,0.000219655,0.000219677,0.000220708,0.000220635,0.000220277,0.000219979,0.000220649,0.000220898,0.000220968,0.000220005
0.000216098,0.000217524,0.000217621,0.000218626,0.000220791,0.000220195,0.000217762,0.000218719,0.000220286,0.00021993,0.00021911,0.000219779,0.000220981,0.000218903,0.000219061,0.00022059,0.000220784,0.000219158,0.000219148,0.000219817,0.000219755,0.000219117,0.000220399,0.000221445,0.000221282,0.000219891,0.000220331,0.000223218,0.000220941,0.00022017,0.00022025,0.000221278,0.00022129,0.000220877,0.000220534,0.000221235,0.000221478,0.000221532,0.00022053
0.000216843,0.0002181,0.000218196,0.000219172,0.000221395,0.000220786,0.000218293,0.000219335,0.000220876,0.000220565,0.000219641,0.000220353,0.000221614,0.000219493,0.000219695,0.00022114,0.000221337,0.000219658,0.000219649,0.000220344,0.00022026,0.000219702,0.000221034,0.000222084,0.000221863,0.000220397,0.000220813,0.000223767,0.00022158,0.000220794,0.000220759,0.000221896,0.000221839,0.00022149,0.000221081,0.000221779,0.000222127,0.000222108,0.00022113
0.000217786,0.000218723,0.000218735,0.000219659,0.000221991,0.00022143,0.000218888,0.000219887,0.000221448,0.000221166,0.000220268,0.000220977,0.000222167,0.00022009,0.000220279,0.00022177,0.000221866,0.000220263,0.000220301,0.000220956,0.000220836,0.000220237,0.000221618,0.000222698,0.00022243,0.000220978,0.000221365,0.000224394,0.00022219,0.000221386,0.000221379,0.000222501,0.000222433,0.000222047,0.000221626,0.000222446,0.000222708,0.000222674,0.000221638
0.000218425,0.000219365,0.000219383,0.000220336,0.000222555,0.000221973,0.000219405,0.000220502,0.000222073,0.000221701,0.000220805,0.000221628,0.00022267,0.000220715,0.000220893,0.000222356,0.000222502,0.000220809,0.000220838,0.000221539,0.000221483,0.000220763,0.000222144,0.000223275,0.000223,0.00022157,0.000221954,0.00022503,0.000222738,0.000221941,0.000221894,0.000223152,0.000223051,0.00022257,0.000222253,0.000223061,0.000223394,0.000223204,0.000222197
0.000218993,0.000220025,0.000219986,0.000220983,0.000223263,0.000222526,0.000219973,0.000221021,0.000222798,0.000222267,0.000221413,0.000222315,0.000223378,0.0002213,0.000221369,0.000222896,0.000223044,0.000221366,0.000221408,0.000222096,0.000221971,0.000221308,0.000222782,0.000223849,0.000223599,0.000222145,0.000222451,0.000225628,0.000223345,0.000222489,0.000222476,0.000223671,0.000223702,0.000223164,0.000222801,0.000223602,0.000223947,0.000223801,0.000222704
0.000219785,0.000220618,0.000220641,0.000221468,0.000223803,0.000223162,0.000220573,0.000221618,0.000223425,0.000222917,0.000222044,0.000222927,0.000223966,0.000221816,0.000222035,0.000223493,0.000223731,0.000222026,0.000221966,0.000222743,0.000222619,0.000221974,0.000223385,0.000224411,0.000224195,0.000222705,0.000223004,0.000226342,0.000223874,0.000223011,0.000222964,0.000224353,0.00022422,0.000223768,0.000223435,0.000224243,0.000224403,0.000224368,0.000223191
0.000220562,0.000221102,0.000221211,0.00022213,0.000224458,0.000223742,0.000221155,0.000222273,0.000224029,0.000223487,0.000222676,0.000223406,0.000224508,0.000222445,0.000222554,0.000224113,0.000224332,0.000222615,0.000222539,0.000223443,0.00022317,0.00022258,0.000223946,0.000225036,0.000224856,0.000223281,0.00022362,0.000226876,0.0002245,0.000223589,0.000223563,0.00022484,0.000224837,0.000224256,0.000224081,0.000224786,0.000225087,0.000224987,0.000223908
0.000221336,0.000221865,0.000221755,0.000222718,0.000225064,0.000224436,0.000221733,0.000222853,0.00022463,0.000224137,0.000223128,0.000223975,0.000225149,0.000223034,0.000223173,0.000224711,0.000224896,0.000223199,0.000223195,0.000223976,0.000223845,0.000223151,0.00022464,0.000225616,0.000225378,0.000223765,0.000224165,0.000227381,0.000225084,0.000224191,0.000224267,0.00022548,0.000225459,0.000224902,0.000224677,0.000225458,0.000225699,0.000225646,0.000224464
0.000222056,0.00022246,0.000222356,0.000223403,0.00022576,0.000225062,0.00022245,0.000223415,0.000225218,0.000224668,0.00022374,0.000224588,0.000225766,0.000223613,0.00022371,0.000225369,0.000225504,0.000223879,0.000223804,0.000224523,0.000224405,0.000223711,0.000225235,0.000226256,0.000226038,0.000224322,0.000224865,0.000227091,0.000225757,0.000224744,0.000224919,0.000226116,0.000226121,0.000225524,0.000225306,0.000226011,0.000226237,0.000226209,0.000225043
0.000222564,0.000223011,0.000223024,0.000224036,0.000226251,0.000225801,0.000222941,0.000224027,0.000225883,0.000225247,0.000224333,0.00022522,0.000226511,0.0002242,0.000224358,0.000225989,0.000226001,0.000224496,0.000224356,0.000225126,0.000224941,0.000224356,0.000225782,0.00022682,0.000226684,0.000224908,0.000225397,0.000227678,0.000226392,0.000225442,0.000225527,0.00022665,0.000226688,0.000225979,0.000225828,0.000226703,0.000226804,0.000226768,0.000225648
0.000223331,0.000223735,0.000223646,0.000224726,0.000227035,0.000226391,0.000223572,0.000224652,0.000226437,0.00022595,0.000224973,0.0002259,0.000227139,0.000224758,0.000224903,0.000226641,0.000226709,0.000225025,0.000224937,0.000225735,0.000225551,0.000224928,0.000226503,0.000227492,0.000227272,0.000225431,0.000225988,0.000228224,0.000226988,0.000225984,0.000226059,0.000227308,0.000227223,0.000226715,0.000226408,0.000227275,0.000227434,0.000227375,0.000226157
0.000224135,0.000224278,0.000224351,0.000225361,0.000227597,0.000226948,0.000224205,0.000225262,0.000227138,0.000226503,0.000225634,0.00022651,0.000227707,0.000225367,0.000225542,0.000227253,0.000227306,0.000225646,0.000225489,0.000226312,0.000226134,0.000225506,0.000227026,0.000228129,0.000227874,0.000225983,0.000226564,0.000228995,0.000227562,0.000226602,0.00022669,0.000227906,0.00022781,0.000227297,0.000227031,0.00022786,0.000228123,0.000227963,0.000226817
0.000224827,0.000224831,0.000224985,0.000225944,0.00022829,0.000227635,0.00022486,0.000225913,0.000227703,0.000227117,0.00022615,0.000227115,0.000228332,0.000225955,0.000226066,0.000227943,0.000227853,0.000226193,0.000226159,0.00022696,0.000226709,0.000226106,0.000227598,0.000228834,0.000228473,0.000226626,0.000227202,0.000229606,0.000228277,0.00022722,0.000227263,0.000228527,0.000228522,0.000228012,0.000227647,0.000228432,0.000228786,0.000228579,0.000227538
0.000225459,0.000225402,0.000225568,0.000226564,0.00022887,0.000228426,0.000225458,0.000226472,0.000228271,0.000227735,0.000226806,0.0002277,0.000228986,0.000226554,0.000226781,0.000228449,0.000228586,0.000226781,0.00022675,0.000227527,0.000227318,0.000226738,0.000228212,0.000229417,0.000229127,0.000227231,0.000227812,0.000230304,0.000228774,0.000227803,0.000227877,0.000229227,0.000229094,0.000228557,0.000228246,0.000229021,0.000229337,0.00022917,0.000228122
0.000225984,0.000226121,0.000226121,0.000227186,0.000229486,0.000229065,0.000226128,0.000227118,0.000228886,0.000228441,0.000227445,0.000228401,0.000229556,0.000227191,0.000227399,0.000229071,0.000229206,0.000227443,0.000227411,0.000228084,0.000227905,0.000227381,0.00022887,0.000230041,0.000229776,0.000227823,0.000228316,0.000230903,0.000229423,0.000228304,0.00022844,0.000229779,0.000229792,0.00022927,0.00022894,0.000229607,0.000229953,0.000229745,0.000228851
0.000226836,0.000226758,0.000226725,0.000227811,0.000230076,0.000229626,0.000226688,0.000227802,0.000229537,0.000229068,0.00022807,0.000228964,0.000230253,0.000227853,0.000227941,0.000229742,0.000229846,0.000228057,0.000228047,0.000228749,0.000228522,0.000227923,0.000229459,0.000230767,0.000230424,0.000228402,0.000229016,0.000231585,0.000229947,0.000229071,0.000229127,0.000230444,0.00023036,0.000229958,0.000229483,0.000230201,0.000230562,0.000230372,0.000229456
0.000227444,0.000227426,0.000227271,0.000228473,0.000230898,0.000230248,0.000227282,0.000228376,0.000230239,0.0002296,0.000228716,0.000229686,0.000230934,0.000228373,0.000228534,0.000230362,0.000230448,0.000228667,0.000228644,0.000229337,0.000229246,0.000228474,0.00023012,0.000231361,0.000231024,0.000229036,0.000229588,0.000232194,0.00023066,0.000229582,0.000229741,0.000231089,0.000231021,0.000230509,0.000230063,0.000230807,0.000231261,0.000231065,0.000230007
0.000228074,0.000227941,0.000228008,0.000229107,0.000231534,0.00023091,0.000228035,0.00022902,0.00023084,0.000230252,0.000229314,0.000230274,0.000231548,0.000229049,0.000229152,0.000230974,0.000231173,0.000229245,0.000229232,0.000229975,0.000229803,0.000229228,0.000230734,0.000232011,0.000231739,0.000229524,0.000230297,0.000232845,0.000231281,0.000230154,0.000230369,0.000231806,0.000231682,0.00023108,0.000230599,0.000231421,0.000231779,0.000231596,0.000230549
0.000228582,0.000228698,0.000228545,0.000229777,0.000232195,0.000231632,0.000228619,0.000229555,0.000231548,0.000230922,0.000230038,0.000230958,0.000232187,0.00022961,0.000229717,0.000231528,0.000231814,0.000229852,0.000229923,0.000230616,0.000230483,0.000229788,0.000231378,0.000232643,0.000232333,0.000230131,0.000230976,0.000233522,0.000231966,0.000230868,0.000231009,0.000232445,0.000232273,0.000231769,0.000231233,0.000232052,0.000232454,0.000232244,0.000231203
0.00022917,0.00022931,0.000229193,0.000230565,0.000233019,0.000232276,0.000229305,0.000230258,0.000232128,0.00023164,0.000230652,0.000231648,0.000232822,0.00023021,0.000230286,0.000232189,0.000232427,0.000230515,0.00023052,0.000231154,0.000231084,0.000230426,0.000232043,0.000233395,0.000233,0.000230692,0.000231586,0.000234194,0.000232507,0.000231522,0.000231543,0.000232971,0.00023292,0.00023236,0.000231959,0.000232715,0.000233221,0.000232926,0.000231915
0.000229865,0.000229926,0.000229782,0.000231126,0.000233619,0.000232919,0.00022995,0.000230956,0.000232828,0.000232287,0.000231277,0.000232202,0.000233528,0.000230892,0.000231033,0.000232811,0.000233104,0.000231208,0.000231177,0.000231866,0.000231771,0.000231101,0.000232774,0.000234019,0.000233704,0.000231332,0.000232186,0.000234903,0.000233232,0.000232158,0.000232154,0.000233743,0.000233646,0.000233011,0.000232612,0.000233313,0.000233797,0.000233497,0.000232515
0.000230525,0.00023053,0.000230489,0.000231741,0.000234324,0.000233648,0.000230562,0.0002316,0.000233579,0.000232924,0.000231956,0.000232964,0.000234231,0.0002316,0.000231712,0.000233564,0.000233877,0.00023178,0.000231752,0.000232619,0.000232429,0.000231751,0.00023356,0.000234713,0.000234314,0.000232008,0.000232891,0.000235584,0.000233875,0.000232747,0.000232769,0.000234365,0.000234269,0.000233696,0.000233243,0.000234029,0.000234526,0.000234197,0.000233115
0.000231086,0.000231319,0.000231114,0.000232347,0.000234878,0.000234316,0.000231125,0.00023231,0.000234256,0.000233649,0.000232602,0.000233635,0.000234994,0.000232158,0.000232399,0.00023429,0.000234559,0.000232523,0.000232391,0.000233101,0.000233026,0.000232385,0.000234183,0.000235353,0.000234955,0.000232489,0.000233519,0.000236259,0.000234555,0.000233422,0.000233447,0.000235048,0.000234882,0.000234341,0.000233784,0.000234745,0.000235088,0.000234866,0.000233776
0.000231667,0.000231937,0.00023179,0.000233189,0.000235591,0.000234886,0.000231765,0.000232951,0.000234838,0.000234364,0.000233219,0.000234308,0.000235497,0.000232791,0.000232969,0.000234889,0.000235209,0.000233066,0.000233046,0.000233696,0.000233742,0.000232998,0.000234775,0.000236023,0.000235684,0.00023314,0.000234274,0.000237023,0.000235272,0.000234011,0.000234107,0.000235723,0.000235575,0.000234948,0.000234475,0.000235348,0.000235808,0.000235475,0.000234427
0.000232344,0.000232621,0.000232339,0.000233856,0.000236377,0.000235602,0.000232427,0.000233612,0.000235606,0.000234982,0.000233908,0.000235029,0.000236233,0.000233531,0.000233612,0.000235609,0.000235895,0.000233776,0.000233671,0.000234425,0.000234451,0.000233672,0.000235484,0.000236683,0.000236391,0.0002337,0.00023492,0.000237613,0.00023594,0.000234673,0.000234699,0.00023635,0.000236217,0.000235554,0.000235052,0.000236119,0.000236491,0.000236241,0.000234994
0.000232843,0.000233386,0.000233108,0.000234552,0.000237172,0.000236261,0.000233034,0.000234301,0.000236408,0.000235583,0.0002345,0.00023571,0.000236865,0.000234211,0.000234327,0.000236203,0.000236485,0.000234593,0.00023434,0.000235109,0.00023506,0.000234352,0.000236084,0.000237429,0.000237035,0.000234276,0.000235566,0.000238324,0.000236648,0.000235374,0.000235384,0.000237021,0.000237032,0.000236219,0.00023562,0.000236649,0.000237144,0.000236912,0.00023566
0.000233481,0.000234025,0.000233884,0.000235164,0.000237825,0.000237033,0.000233715,0.000234979,0.000237033,0.000236439,0.000235198,0.000236421,0.000237571,0.000234841,0.000234959,0.000237046,0.000237246,0.00023512,0.000235086,0.000235783,0.000235784,0.000235035,0.000236889,0.000238118,0.000237658,0.000235022,0.000236351,0.000238982,0.000237151,0.000236132,0.000236023,0.000237739,0.000237697,0.000236993,0.000236353,0.000237296,0.000237863,0.000237544,0.000236401
0.000234214,0.000234668,0.000234575,0.00023592,0.000238558,0.000237738,0.000234469,0.000235776,0.000237766,0.000237128,0.000236011,0.00023715,0.000238246,0.000235491,0.000235645,0.000237677,0.000238004,0.0002359,0.000235748,0.000236523,0.00023655,0.000235701,0.000237541,0.000238854,0.000238441,0.000235576,0.00023692,0.000239832,0.000237876,0.000236724,0.000236693,0.00023847,0.000238436,0.000237564,0.000236978,0.000238048,0.000238513,0.000238264,0.000237024
0.000234856,0.000235245,0.000235214,0.000236666,0.000239253,0.000238458,0.000235064,0.000236356,0.000238551,0.000237773,0.000236568,0.000237746,0.000239065,0.000236141,0.000236286,0.000238398,0.000238683,0.000236511,0.000236395,0.000237154,0.000237156,0.000236342,0.000238283,0.000239573,0.000239092,0.000236224,0.000237632,0.000240545,0.000238527,0.000237395,0.000237422,0.000239184,0.000239105,0.000238236,0.000237709,0.000238777,0.000239142,0.000238942,0.000237737
